photons,time,pus,ins,ius
64, 0.000082, 0.780486, 669441, 8163.898831
64, 0.000081, 0.787982, 669441, 8242.299295
64, 0.000082, 0.778307, 669441, 8141.106655
64, 0.000084, 0.758925, 676927, 8027.132771
64, 0.000096, 0.668754, 669441, 6995.176025
64, 0.000086, 0.743927, 669441, 7781.483972
64, 0.000081, 0.789639, 669441, 8259.631266
64, 0.000085, 0.749767, 669451, 7842.686806
64, 0.000082, 0.783257, 669441, 8192.884299
64, 0.000081, 0.788854, 676276, 8335.676946
64, 0.000092, 0.695274, 676315, 7347.252086
64, 0.000081, 0.786723, 676315, 8313.634978
64, 0.000085, 0.749844, 669441, 7843.382622
64, 0.000080, 0.800101, 669441, 8369.069205
64, 0.000163, 0.391940, 669441, 4099.701425
64, 0.000079, 0.814559, 669441, 8520.302503
64, 0.000081, 0.787792, 676315, 8324.928800
64, 0.000085, 0.750118, 669441, 7846.250748
64, 0.000081, 0.788081, 669441, 8243.339053
