photons,time,pus,ins,ius
64, 0.000345, 0.185400, 2027197, 5872.531783
64, 0.000348, 0.183787, 2020519, 5802.256048
64, 0.000347, 0.184278, 2020840, 5818.708559
64, 0.000348, 0.184035, 2021514, 5812.964322
64, 0.000347, 0.184300, 2021083, 5820.087154
64, 0.000347, 0.184188, 2020644, 5815.290447
64, 0.000345, 0.185712, 2021083, 5864.677689
64, 0.000347, 0.184428, 2020754, 5823.168990
64, 0.000343, 0.186627, 2020405, 5891.592492
64, 0.000347, 0.184592, 2021160, 5829.540974
64, 0.000344, 0.186290, 2020405, 5880.963528
64, 0.000491, 0.130256, 2020405, 4112.028868
64, 0.000348, 0.183908, 2020997, 5807.465049
64, 0.000343, 0.186350, 2021332, 5885.544515
64, 0.000346, 0.184907, 2020558, 5837.738673
64, 0.000346, 0.184939, 2020558, 5838.736295
64, 0.000348, 0.183670, 2020840, 5799.509623
64, 0.000400, 0.160000, 2027197, 5067.995209
64, 0.000414, 0.154642, 2021004, 4883.306733
64, 0.000346, 0.184902, 2027197, 5856.746533
64, 0.000452, 0.141508, 2021104, 4468.801587
64, 0.000347, 0.184199, 2020997, 5816.641551
64, 0.000344, 0.185922, 2021174, 5871.582401
64, 0.000346, 0.184864, 2027197, 5855.564878
64, 0.000438, 0.146252, 2033786, 4647.590638
64, 0.000347, 0.184619, 2020558, 5828.650117
64, 0.000473, 0.135335, 2053795, 4342.979562
64, 0.000347, 0.184363, 2021146, 5822.259464
64, 0.000346, 0.185201, 2027197, 5866.240684
64, 0.000349, 0.183218, 2020997, 5785.687161
64, 0.000351, 0.182134, 2020754, 5750.746314
64, 0.000348, 0.184003, 2020934, 5810.285082
64, 0.000345, 0.185373, 2020754, 5853.014519
64, 0.000347, 0.184226, 2020691, 5816.618363
64, 0.000348, 0.184087, 2021514, 5814.614945
64, 0.000349, 0.183575, 2021004, 5796.974461
64, 0.000579, 0.110593, 2026321, 3501.501680
64, 0.000347, 0.184603, 2020644, 5828.389303
64, 0.000344, 0.185938, 2020761, 5870.890904
64, 0.000347, 0.184592, 2020519, 5827.692166
64, 0.000348, 0.183866, 2020887, 5805.812723
64, 0.000347, 0.184279, 2021710, 5821.221400
64, 0.000346, 0.184779, 2020526, 5833.604300
64, 0.000347, 0.184395, 2021318, 5823.778327
64, 0.000349, 0.183139, 2021528, 5784.701056
64, 0.000351, 0.182129, 2020761, 5750.598580
64, 0.000348, 0.183956, 2027197, 5826.785944
64, 0.000349, 0.183297, 2021318, 5789.091112
64, 0.000347, 0.184491, 2020997, 5825.862740
64, 0.000346, 0.184859, 2021710, 5839.550716
64, 0.000345, 0.185647, 2020887, 5862.065324
64, 0.000343, 0.186502, 2020519, 5887.975283
64, 0.000415, 0.154284, 2021146, 4872.345544
64, 0.000348, 0.184114, 2021318, 5814.884549
64, 0.000393, 0.162842, 2020887, 5141.944572
64, 0.000349, 0.183560, 2020644, 5795.454173
64, 0.000343, 0.186442, 2021325, 5888.438284
64, 0.000348, 0.183982, 2020644, 5808.782514
64, 0.000354, 0.180949, 2033545, 5749.493296
64, 0.000347, 0.184576, 2020651, 5827.571964
64, 0.000373, 0.171771, 2057522, 5522.214300
64, 0.000347, 0.184566, 2020230, 5826.021358
64, 0.000345, 0.185287, 2021083, 5851.252615
64, 0.000346, 0.184710, 2020519, 5831.396734
64, 0.000347, 0.184284, 2020644, 5818.315833
64, 0.000347, 0.184523, 2027204, 5844.775401
64, 0.000347, 0.184629, 2020698, 5829.375021
64, 0.000347, 0.184326, 2021083, 5820.922355
64, 0.000361, 0.177448, 2041341, 5659.857511
64, 0.000346, 0.184944, 2020887, 5839.867732
64, 0.000348, 0.183956, 2021318, 5809.887894
64, 0.000341, 0.187474, 2020519, 5918.679803
64, 0.000343, 0.186355, 2020887, 5884.424329
64, 0.000411, 0.155820, 2020894, 4920.232347
64, 0.000451, 0.142011, 2021318, 4485.142014
64, 0.000346, 0.184971, 2020540, 5839.705813
64, 0.000347, 0.184624, 2021153, 5830.530970
64, 0.000422, 0.151788, 2077101, 4926.242795
64, 0.000349, 0.183491, 2020887, 5793.976670
64, 0.000348, 0.184077, 2021083, 5813.056001
64, 0.000346, 0.185051, 2021514, 5845.053856
64, 0.000368, 0.173800, 2020691, 5487.432021
64, 0.000437, 0.146604, 2020565, 4628.484643
64, 0.000345, 0.185346, 2019996, 5849.974753
64, 0.000343, 0.186840, 2020894, 5899.731810
